Id,OwnerCity,OwnerState,PropertyLocationStreet1,PropertyCity,PropertyZip,CountyName,StateParcelId,ParcelSize,ValueofHome,YearBuilt,TypeOfResidence,NumberOfStories,AdjSquareFeet,Pool,PPC,BCEG,DistancetoCoast,PoliceID,Crime,FireID,DistancetoFireDepartment,DistancetoSinkhole,SinkholeLatitude,SinkholeLongitude,LocationWindSpeed,WindborneDebrisRegion,Terrain,FloodZone,FloodZoneRiskLevel,Race,Gender,Hispanic_origin,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 and up,All Ages,Average_Age_of_County
12081976ac6502ea4,MURPHY,NC,1016 W 40TH AVE,BRADENTON,34205,MANATEE,C51-000-532-2041-4,10350.0,68328.0,1959.0,SINGLE FAMILY,1.0,1284.0,,3,,-99.0,,,,0.25,0.59,27.45685,-82.56975,130.0,True,B   ,A:100,,All Races,Both Sexes,Both,"14,902","15,411","15,625","14,016","11,896","13,607","15,415","17,851","18,190","16,744","15,833","14,471","14,394","15,706","17,316","14,967","9,923","7,735","264,002",44.97340172
120818583e10a7723,ALEXANDRIA,VA,9909 DESOTO CT,BRADENTON,34210,MANATEE,C51-000-537-9567-0,44.0,73500.0,1969.0,CONDO ROW,1.0,890.0,,,,1584.0,,,94.0,0.23,4.61,27.47917,-82.58833,130.0,True,C   ,A:100,,All Races,Both Sexes,Both,"14,902","15,411","15,625","14,016","11,896","13,607","15,415","17,851","18,190","16,744","15,833","14,471","14,394","15,706","17,316","14,967","9,923","7,735","264,002",44.97340172
12081fffc965aec60,MC LEAN,VA,605 SUTTON PL UNIT 103,LONGBOAT KEY,34228,MANATEE,C51-000-538-7659-5,44.0,226750.0,1973.0,CONDO STACKED,1.0,992.0,,,,316.8,578.0,,578.0,1.6,4.84,27.41706,-82.56742,130.0,True,C   ,A:100,,All Races,Both Sexes,Both,"14,902","15,411","15,625","14,016","11,896","13,607","15,415","17,851","18,190","16,744","15,833","14,471","14,394","15,706","17,316","14,967","9,923","7,735","264,002",44.97340172
12081faab7479cc41,SPENCER,NC,1910 W 4TH ST,PALMETTO,34221,MANATEE,C51-000-529-8172-7,18414.0,74851.0,1890.0,SINGLE FAMILY,1.0,1948.0,,4,,264.0,,,,0.82,1.92,27.49722,-82.56416,130.0,True,B   ,A:100,,All Races,Both Sexes,Both,"14,902","15,411","15,625","14,016","11,896","13,607","15,415","17,851","18,190","16,744","15,833","14,471","14,394","15,706","17,316","14,967","9,923","7,735","264,002",44.97340172
120812eeef31b3609,LEXINGTON,SC,4655 LA JOLLA DR,BRADENTON,34210,MANATEE,C51-000-535-8143-5,44.0,200000.0,1980.0,CONDO ROW,,2299.0,,3,,3326.4,,,,1.41,2.72,27.41706,-82.56742,130.0,True,B   ,X:100,,All Races,Both Sexes,Both,"14,902","15,411","15,625","14,016","11,896","13,607","15,415","17,851","18,190","16,744","15,833","14,471","14,394","15,706","17,316","14,967","9,923","7,735","264,002",44.97340172
12103fabafeea9fb7,ARLINGTON,VA,1012 NORTH SHORE DR NE # 12,SAINT PETERSBURG,33701,PINELLAS,C62-000-778-7949-2,,87660.0,1959.0,CONDO STACKED,1.0,445.0,,,,739.2,855.0,,855.0,1.08,1.0,27.77333,-82.64,123.0,True,C   ,"X500:40, A:30, X:30",,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210339f620444e18,ARLINGTON,VA,634 EDGEWATER DR # 142,DUNEDIN,34698,PINELLAS,C62-000-743-2905-3,,298880.0,1974.0,CONDO STACKED,1.0,1670.0,,2,99.0,105.6,,,316.0,1.38,0.19,28.00861,-82.79111,123.0,True,C   ,A:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103775b5d8e05f3,PETERSBURG,VA,576 BAYWOOD DR S,DUNEDIN,34698,PINELLAS,C62-000-742-1078-2,7200.0,141668.0,1955.0,SINGLE FAMILY,1.0,1212.0,,2,,897.6,,,316.0,0.77,1.14,28.03237,-82.77399,123.0,True,C   ,A:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103a0c1d9b677e5,OTTO,NC,1836 AUDREY DR,CLEARWATER,33759,PINELLAS,C62-000-762-5279-0,7771.0,161169.0,1957.0,SINGLE FAMILY,1.0,1270.0,,2,99.0,-99.0,,,,1.28,0.73,27.97858,-82.72171,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103a408f5d3498f,GREENVILLE,SC,13259 MADISON AVE,LARGO,33773,PINELLAS,C62-000-750-1926-5,7035.0,177505.0,1982.0,SINGLE FAMILY,1.0,2079.0,,2,3.0,2270.4,,,,1.67,2.86,27.86436,-82.80731,123.0,True,B   ,X500:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121038258a570320d,ELIZABETH CITY,NC,2409 HAWK AVE,PALM HARBOR,34683,PINELLAS,C62-000-757-4581-0,8790.0,218245.0,1980.0,SINGLE FAMILY,1.0,2205.0,,,,-99.0,,,60.0,0.21,0.82,28.10139,-82.73528,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103e211cdef562e,BLUFFTON,SC,12300 VONN RD # 8205,LARGO,33774,PINELLAS,C62-000-749-7837-0,,68260.0,1974.0,CONDO STACKED,1.0,1045.0,,2,99.0,-99.0,553.0,,553.0,0.99,0.53,27.87722,-82.81806,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121032bd17ed96930,KINGSTREE,SC,1028 N MADISON AVE,CLEARWATER,33755,PINELLAS,C62-000-744-9658-9,6804.0,42779.0,1925.0,SINGLE FAMILY,1.0,1245.0,,1,,3432.0,251.0,,251.0,0.54,1.64,28.00021,-82.78994,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210344f46858f024,DULLES,VA,3000 RED OAK CT # 204,PALM HARBOR,34684,PINELLAS,C62-000-759-7757-9,,173283.0,1987.0,CONDO STACKED,1.0,1790.0,,,,-99.0,,,60.0,1.37,1.32,28.056140000000006,-82.73464,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210370397a2b6df3,CHARLOTTE,NC,7058 AUGUSTA BLVD,SEMINOLE,33777,PINELLAS,C62-000-752-3306-4,10001.0,260988.0,1969.0,SINGLE FAMILY,1.0,2568.0,,3,,1795.2,,,875.0,1.22,1.06,27.85056,-82.76916999999997,123.0,True,B   ,A:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103fd65fc1ef5f4,RESTON,VA,408 MARYLAND AVE,CRYSTAL BEACH,34683,PINELLAS,C62-000-740-9784-1,8843.0,268577.0,1988.0,SINGLE FAMILY,2.0,1789.0,True,,,1267.2,,,,0.54,0.31,28.09037,-82.77294,123.0,True,C   ,"X500:80, A:20",,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121035655ef09e713,FORT MILL,SC,8220 28TH AVE N,ST PETERSBURG,33710,PINELLAS,C62-000-755-1653-4,7623.0,187753.0,1959.0,SINGLE FAMILY,1.0,1944.0,,1,,686.4,855.0,,855.0,1.82,0.93,27.788970000000006,-82.74264000000002,123.0,True,C   ,X500:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210315e4e5ed952f,CHARLOTTE,NC,8000 36TH AVE N,ST PETERSBURG,33710,PINELLAS,C62-000-755-1425-7,6726.0,140958.0,1956.0,SINGLE FAMILY,1.0,1113.0,,1,,2323.2,855.0,,855.0,1.32,1.14,27.788970000000006,-82.74264000000002,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210385076183c867,CHARLOTTE,NC,14740 SHIPWATCH TRCE # 1947,LARGO,33774,PINELLAS,C62-000-751-1222-7,,178754.0,1994.0,CONDO STACKED,1.0,1340.0,,,,1742.4,,,,0.49,0.99,27.888890000000004,-82.8325,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103eb5f8a7fa124,FREDERICKSBURG,VA,1093 PEPPERIDGE DR,PALM HARBOR,34683,PINELLAS,C62-000-741-5541-7,8072.0,194195.0,1983.0,SINGLE FAMILY,1.0,1535.0,,,,3907.2,,,60.0,0.72,0.32,28.06632,-82.7612,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210312813e7a2eb7,FLORENCE,SC,5838 25TH AVE S,GULFPORT,33707,PINELLAS,C62-000-774-1550-3,7288.0,169146.0,1952.0,SINGLE FAMILY,1.0,1473.0,,2,99.0,2956.8,427.0,,427.0,0.47,2.22,27.73378,-82.67929000000002,123.0,True,C   ,A:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103787ce7d5a075,GREENVILLE,SC,8233 125TH CIR,LARGO,33773,PINELLAS,C62-000-750-2600-5,11443.0,239336.0,1985.0,SINGLE FAMILY,1.0,1716.0,,3,,-99.0,,,,0.77,2.48,27.90875,-82.72106,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121035ade9e49c49d,SOJTH RIDING,VA,508 ULELAH AVE,PALM HARBOR,34683,PINELLAS,C62-000-741-0318-5,8912.0,136375.0,1960.0,SINGLE FAMILY,1.0,1698.0,,,,1531.2,,,60.0,0.04,0.13,28.09579,-82.77277,123.0,True,C   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103d0223ab0908c,ASHEVILLE,NC,2117 BARCELONA DR,CLEARWATER,33764,PINELLAS,C62-000-746-8631-2,7418.0,82384.0,1957.0,SINGLE FAMILY,1.0,1050.0,,2,99.0,-99.0,,,,1.7,1.33,27.95375,-82.76822,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121032cce97aca741,GREENVILLE,SC,3200 81ST ST N,ST PETERSBURG,33710,PINELLAS,C62-000-755-1321-8,6299.0,168430.0,1976.0,SINGLE FAMILY,2.0,1743.0,,1,,1372.8,855.0,,855.0,1.59,1.05,27.788970000000006,-82.74264000000002,123.0,True,C   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210345feee401abf,SPRINGFIELD,VA,2200 GLADYS ST # 2103,LARGO,33774,PINELLAS,C62-000-960-2021-9,,48140.0,1975.0,CONDO STACKED,1.0,885.0,,2,,3379.2,553.0,,553.0,0.74,0.78,27.88746,-82.83006,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
1210357a33451662d,GREENSBORO,NC,1871 MCCAULEY RD,CLEARWATER,33765,PINELLAS,C62-000-762-6374-8,60143.0,618435.0,1984.0,SINGLE FAMILY,1.0,4963.0,,2,,-99.0,,,,0.83,0.94,27.98998,-82.75065,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
121039c34e44685a4,CHARLOTTE,NC,8755 QUAIL RD,SEMINOLE,33777,PINELLAS,C62-000-752-1683-8,8459.0,129071.0,1958.0,SINGLE FAMILY,1.0,1370.0,,3,,-99.0,,,,0.18,0.54,27.85056,-82.76916999999997,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
12103383e1cfb70d1,PEACHLAND,NC,4228 13TH AVE N,ST PETERSBURG,33713,PINELLAS,C62-000-771-0397-6,9135.0,228401.0,1997.0,SINGLE FAMILY,1.0,2166.0,,1,3.0,-99.0,855.0,,855.0,0.56,1.44,27.7925,-82.66917,123.0,True,B   ,X:100,,All Races,Both Sexes,Both,"45,354","50,785","51,675","47,384","41,432","50,604","57,874","70,836","72,649","66,793","62,424","51,089","45,031","46,762","49,775","46,312","33,759","30,957","921,495",44.73887758
120213b0f5f17e3d1,ROCK HILL,SC,5550 HERON POINT DR,NAPLES,34108,COLLIER,C21-000-189-4508-9,,663090.0,1991.0,CONDO STACKED,,1263.0,,,,528.0,,,50.0,1.37,11.43,26.27444,-81.63916,131.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021c1316cf0eb00,RALEIGH,NC,4556 POND APPLE DR N,NAPLES,34119,COLLIER,C21-000-188-6756-4,33050.0,746751.0,1988.0,SINGLE FAMILY,,4524.0,,,,-99.0,,,50.0,2.04,5.92,26.27444,-81.63916,128.0,True,B   ,"A:50, X:40, X500:10",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
1202101140589747a,WOODBRIDGE,VA,504 BROAD AVE S,NAPLES,34102,COLLIER,C21-000-173-2615-8,,279900.0,1973.0,CONDO STACKED,,890.0,,2,,1161.6,666.0,,666.0,0.45,13.89,26.27444,-81.63916,133.0,True,B   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120218229b10232df,DULLES,VA,540 99TH AVE N,NAPLES,34108,COLLIER,C21-000-187-2024-3,6750.0,310459.0,1983.0,SINGLE FAMILY,,1738.0,,3,,633.6,,,50.0,0.97,10.97,26.27444,-81.63916,130.0,True,B   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021c7fbb6c8ba3e,HAYMARKET,VA,511 109TH AVE N,NAPLES,34108,COLLIER,C21-000-187-2450-0,6750.0,370083.0,1992.0,SINGLE FAMILY,,1826.0,,3,,316.8,,,50.0,1.58,11.02,26.27444,-81.63916,130.0,True,B   ,"X500:90, A:10",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021ebff7fcdc913,DAVIDSON,NC,180 TURTLE LAKE CT,NAPLES,34105,COLLIER,C21-000-190-8751-9,,117354.0,1978.0,CONDO STACKED,,842.0,,,,-99.0,,,50.0,0.77,9.82,26.27444,-81.63916,131.0,True,B   ,"X500:60, A:40",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021474dacf7152b,WAYNESBORO,VA,1012 COLLIER BLVD S,NAPLES,34145,COLLIER,C21-000-190-4542-6,,294000.0,1980.0,CONDO STACKED,,1200.0,,,,211.2,,,,2.0,25.74,26.27444,-81.63916,136.0,True,C   ,"V:70, A:30",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120211a0b0fc003fc,ARLINGTON,VA,590 CLUB MARCO CIR,NAPLES,34145,COLLIER,C21-000-176-0701-1,,375402.0,1996.0,CONDO STACKED,,1406.0,,,,580.8,604.0,,604.0,1.12,24.83,26.27444,-81.63916,136.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021f5e4c0b72cb2,CORNELIUS,NC,14892 STERLING OAKS DR,NAPLES,34110,COLLIER,C21-000-190-2696-2,4483.0,222009.0,1995.0,SINGLE FAMILY,,1590.0,,3,,-99.0,,,50.0,1.48,10.17,26.27444,-81.63916,129.0,True,B   ,"X:70, A:20, X500:10",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021ac5523f9f1c8,TRIANGLE,VA,1741 BOXWOOD LN,NAPLES,34105,COLLIER,C21-000-177-6289-9,8321.0,265392.0,1996.0,SINGLE FAMILY,,1565.0,,,,-99.0,,,50.0,0.47,9.88,26.27444,-81.63916,131.0,True,B   ,"X500:90, X:10",,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
1202177d767688170,RALEIGH,NC,1041 WINTERBERRY DR,MARCO ISLAND,34145,COLLIER,C21-000-185-8742-8,9900.0,860090.0,2000.0,SINGLE FAMILY,,3228.0,,4,,52.8,604.0,,604.0,1.19,24.92,26.27444,-81.63916,136.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120218bcc92bac826,SALISBURY,NC,469 WATERLEAF CT,MARCO ISLAND,34145,COLLIER,C21-000-185-6548-1,10698.0,738202.0,2000.0,SINGLE FAMILY,,2750.0,,4,,52.8,604.0,,604.0,0.63,23.16,26.27444,-81.63916,136.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021abba04ea966c,ARLINGTON,VA,1036 GOLDENROD AVE,MARCO ISLAND,34145,COLLIER,C21-000-185-6535-8,8800.0,656181.0,2002.0,SINGLE FAMILY,,5450.0,,,,7.14,604.0,,604.0,0.69,23.21,26.27444,-81.63916,136.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021a7ae167c6f59,GREENVILLE,SC,156 SHORECREST CT,MARCO ISLAND,34145,COLLIER,C21-000-185-4401-5,8800.0,596890.0,1995.0,SINGLE FAMILY,,2551.0,,,,52.8,604.0,,604.0,0.74,23.44,26.27444,-81.63916,135.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120213a1973790995,LAKE LURE,NC,211 3RD ST,NAPLES,34134,COLLIER,C21-000-185-0468-8,9000.0,411702.0,1957.0,SINGLE FAMILY,,1565.0,,3,,52.8,,,50.0,0.62,12.24,26.27444,-81.63916,129.0,True,B   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021d3a6214c3bf4,VIENNA,VA,507 99TH AVE N,NAPLES,34108,COLLIER,C21-000-187-2034-2,8186.0,461408.0,1983.0,SINGLE FAMILY,,2390.0,,3,,158.4,,,50.0,1.06,11.06,26.27444,-81.63916,130.0,True,B   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
1202170e9a8d9fdeb,ALEXANDRIA,VA,1279 BLUEBIRD AVE,MARCO ISLAND,34145,COLLIER,C21-000-185-3120-2,8924.0,267447.0,1976.0,SINGLE FAMILY,,1615.0,,,,633.6,604.0,,604.0,0.48,22.57,26.27444,-81.63916,135.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120218baaa1d07493,ROANOKE,VA,589 TRIPOLI CT,MARCO ISLAND,34145,COLLIER,C21-000-185-2876-0,15147.0,1233088.0,2008.0,SINGLE FAMILY,,4293.0,,,,105.6,604.0,,604.0,0.79,22.68,26.27444,-81.63916,135.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
12021a646bb4fbc9b,FALLS CHURCH,VA,630 TIGERTAIL CT,MARCO ISLAND,34145,COLLIER,C21-000-185-9333-5,11000.0,898356.0,1994.0,SINGLE FAMILY,,2905.0,,4,,22.62,604.0,,604.0,0.8,22.93,26.27444,-81.63916,136.0,True,C   ,A:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120216069bc352148,ZION CROSSROADS,VA,4872 SAN PABLO CT,NAPLES,34109,COLLIER,C21-000-191-3229-9,7329.0,367387.0,1998.0,SINGLE FAMILY,,2354.0,,,,-99.0,,,50.0,2.17,6.55,26.27444,-81.63916,129.0,True,B   ,X:100,,All Races,Both Sexes,Both,"13,441","14,444","13,677","13,382","11,708","13,361","14,901","17,181","16,277","14,755","14,760","15,518","16,459","17,755","17,333","13,298","7,762","5,365","251,377",45.13588355
120867fa35be667f2,CHARLOTTE,NC,813 NW 6 AVE,FLORIDA CITY,33034,MIAMI-DADE,C23-000-224-3994-7,6400.0,62414.0,1967.0,SINGLE FAMILY,,917.0,,4,99.0,-99.0,,,,1.05,39.68,25.98582,-80.23586,146.0,True,HVHZ,X500:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
12086fd2d35f03209,WINSTON SALEM,NC,2271 SW 19 TER,MIAMI,33145,MIAMI-DADE,C23-000-204-0384-6,6552.0,294724.0,1939.0,SINGLE FAMILY,,1391.0,,1,,-99.0,626.0,,626.0,0.15,14.99,25.96256,-80.16641,146.0,True,HVHZ,X:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
120861fb31146f184,CHARLOTTE,NC,9721 SW 120 ST,MIAMI,33176,MIAMI-DADE,C23-000-255-9499-5,16560.0,396226.0,1973.0,SINGLE FAMILY,,2253.0,,4,,-99.0,,,,2.1,23.73,25.98582,-80.23586,146.0,True,HVHZ,A:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
1208647e95a9e8a66,PINEHURST,NC,5731 TWIN LAKE DR,SOUTH MIAMI,33143,MIAMI-DADE,C23-000-221-8098-8,11990.0,459615.0,1956.0,SINGLE FAMILY,,2708.0,,4,99.0,-99.0,894.0,,,0.98,18.84,25.96256,-80.16641,146.0,True,HVHZ,A:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
12086ca831e81bc92,ARLINGTON,VA,628 NAVARRE AVE,CORAL GABLES,33134,MIAMI-DADE,C23-000-211-4381-3,5650.0,459202.0,1924.0,SINGLE FAMILY,,1517.0,,1,,-99.0,268.0,,268.0,0.73,15.76,25.96256,-80.16641,146.0,True,HVHZ,X:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
12086421bbbd71521,WOODBRIDGE,VA,12850 SW 147 LANE RD,MIAMI,33186,MIAMI-DADE,C23-000-262-3501-0,7500.0,276928.0,1981.0,SINGLE FAMILY,,2267.0,,,,-99.0,,,,0.58,26.69,25.98582,-80.23586,146.0,True,HVHZ,X:100,,All Races,Both Sexes,Both,"145,782","157,901","160,785","155,018","144,745","163,895","173,614","191,874","170,172","150,911","131,910","109,155","97,427","84,506","77,771","59,864","39,974","38,475","2,253,779",38.35229674
